,Friend A,Friend B,Friendliness,Friend 0,Friend 1
6069,,,1.4090152707669956e-08,MDG,NZL
6070,,,1.6844401191211603e-06,MDG,OAS
6071,,,3.0448612187659338e-06,MDG,PAK
6072,,,5.379827063397278e-11,MDG,PER
6073,,,1.6383128233689807e-10,MDG,PHL
6074,,,1.5969094936215087e-08,MDG,POL
6075,,,1.7675352232087136e-07,MDG,PRT
6076,,,0.0005629624973168284,MDG,PRY
6077,,,3.1262462050434764e-08,MDG,QAT
6078,,,1.6884299113279063e-08,MDG,ROM
6079,,,1.3156016680601196e-08,MDG,RUS
6080,,,1.5306130481601847e-10,MDG,RWA
6081,,,2.0067035983804768e-08,MDG,SAU
6082,,,1.3676643093252745e-09,MDG,SEN
6083,,,1.0661473402684889e-10,MDG,SER
6084,,,4.157913734739029e-07,MDG,SGP
6085,,,1.3086779696380327e-09,MDG,SVK
6086,,,3.1007533419234146e-09,MDG,SVN
6087,,,5.431016703513859e-07,MDG,SWE
6088,,,3.0375170187161744e-08,MDG,SWZ
6089,,,6.069541449730878e-06,MDG,SYC
6090,,,2.7972364829279896e-09,MDG,TGO
6091,,,8.512238060351159e-08,MDG,THA
6092,,,1.677705452065571e-08,MDG,TUN
6093,,,1.3221512468349077e-06,MDG,TUR
6094,,,7.330942965170748e-11,MDG,URY
6095,,,8.452399997717333e-06,MDG,USA
6096,,,0.008052521494244293,MDG,VNM
6097,,,0.00039279205769747884,MDG,YEM
6098,,,5.8284319628351726e-05,MDG,ZAF
6099,,,4.155606644454025e-09,MDG,ZMB
6100,,,3.611275317572224e-10,MDG,ZWE
6101,,,9.86898847505455e-10,MEX,MKD
6102,,,8.78299031576614e-10,MEX,MLT
6103,,,5.45735734111045e-09,MEX,MMR
6104,,,1.330324568098468e-13,MEX,MNG
6105,,,1.693065656339743e-07,MEX,MRT
6106,,,2.7269446439356096e-09,MEX,MUS
6107,,,0.0,MEX,MWI
6108,,,5.420585508813769e-06,MEX,MYS
6109,,,1.1558396138322392e-12,MEX,NAM
6110,,,3.065473185816736e-07,MEX,NGA
6111,,,8.888860089772857e-05,MEX,NIC
6112,,,2.2458175171649573e-05,MEX,NLD
6113,,,2.1425821814809416e-07,MEX,NOR
6114,,,1.583847581197112e-06,MEX,NZL
6115,,,0.00012470524278041425,MEX,OAS
6116,,,6.930849257297887e-07,MEX,PAK
6117,,,3.1973259699353534e-05,MEX,PER
6118,,,2.686760274090283e-06,MEX,PHL
6119,,,2.2295188747914516e-06,MEX,POL
6120,,,9.413069804636201e-07,MEX,PRT
6121,,,4.321905941962339e-07,MEX,PRY
6122,,,8.463534845412592e-08,MEX,QAT
6123,,,8.019448039093591e-07,MEX,ROM
6124,,,2.9191816621386306e-06,MEX,RUS
6125,,,0.0004097641922191766,MEX,RWA
6126,,,9.77804276272045e-08,MEX,SAU
6127,,,0.001240328744332454,MEX,SEN
6128,,,1.978048215109506e-08,MEX,SER
6129,,,4.584689270859626e-06,MEX,SGP
6130,,,4.550546217342321e-05,MEX,SLV
6131,,,1.0617487523052608e-09,MEX,SUR
6132,,,4.0981615637947116e-07,MEX,SVK
6133,,,5.3884100738453554e-08,MEX,SVN
6134,,,8.952324154129058e-07,MEX,SWE
6135,,,1.5357433004893378e-06,MEX,SWZ
6136,,,6.1127908519930675e-06,MEX,TGO
6137,,,1.0279871198740632e-05,MEX,THA
6138,,,5.2525864235681775e-08,MEX,TUN
6139,,,3.010162181014561e-06,MEX,TUR
6140,,,7.891833429054873e-06,MEX,URY
6141,,,0.1091455068960654,MEX,USA
6142,,,8.928501189108062e-11,MEX,UZB
6143,,,2.020549844487916e-06,MEX,VCT
6144,,,4.3721924329266734e-06,MEX,VNM
6145,,,1.573729054967285e-06,MEX,ZAF
6146,,,0.0,MEX,ZMB
6147,,,6.257131374245094e-11,MEX,ZWE
6148,,,5.212377203229771e-10,MKD,MLT
6149,,,4.432947322847356e-06,MKD,MNG
6150,,,6.81884849535459e-07,MKD,MRT
6151,,,1.3842418737616123e-10,MKD,MUS
6152,,,4.219938032342251e-11,MKD,MYS
6153,,,2.4359706923114317e-13,MKD,NAM
6154,,,0.0014442234833853527,MKD,NGA
6155,,,3.1014180365633626e-12,MKD,NIC
6156,,,3.603322901344626e-06,MKD,NLD
6157,,,1.1805705588216133e-08,MKD,NOR
6158,,,3.0058418098023864e-11,MKD,NZL
6159,,,1.1996652049051217e-09,MKD,OAS
6160,,,0.000109199127207209,MKD,PAK
6161,,,5.391752941817874e-07,MKD,PER
6162,,,1.6765224321926321e-10,MKD,PHL
6163,,,4.372730110238187e-06,MKD,POL
6164,,,3.9511142200106596e-07,MKD,PRT
6165,,,5.462598826420444e-06,MKD,PRY
6166,,,6.871049172012534e-08,MKD,QAT
6167,,,7.410561238200965e-05,MKD,ROM
6168,,,4.6503804185500144e-07,MKD,RUS
6169,,,4.540751482442901e-14,MKD,RWA
6170,,,0.00015902459232293835,MKD,SAU
6171,,,6.467135073167667e-05,MKD,SEN
6172,,,0.003266159301450943,MKD,SER
6173,,,6.336902228058664e-11,MKD,SGP
6174,,,5.419453791899778e-06,MKD,SUR
6175,,,9.901234258121718e-06,MKD,SVK
6176,,,7.287648858464308e-05,MKD,SVN
6177,,,3.096803411581418e-07,MKD,SWE
6178,,,1.9464750930423107e-05,MKD,SYC
6179,,,1.373703419316348e-09,MKD,THA
6180,,,4.255768956068165e-09,MKD,TUN
6181,,,2.744673489854188e-05,MKD,TUR
6182,,,4.4085450679366045e-10,MKD,URY
6183,,,1.866640431235064e-07,MKD,USA
6184,,,2.306578238966972e-13,MKD,UZB
6185,,,0.0001479432677171203,MKD,VNM
6186,,,2.768508153183313e-05,MKD,YEM
6187,,,4.831502445610999e-09,MKD,ZAF
6188,,,1.5598107755600583e-12,MLT,MMR
6189,,,0.0009408284474069656,MLT,MNG
6190,,,5.790453988341734e-05,MLT,MRT
6191,,,1.9773456587919334e-06,MLT,MUS
6192,,,0.0013125810292352982,MLT,MWI
6193,,,5.414183752933597e-07,MLT,MYS
6194,,,2.00072907316392e-06,MLT,NAM
6195,,,0.004983451613917432,MLT,NGA
6196,,,4.172361945938562e-06,MLT,NIC
6197,,,1.3104877528356087e-05,MLT,NLD
6198,,,1.0435104807481501e-07,MLT,NOR
6199,,,3.475290637344134e-08,MLT,NZL
6200,,,1.81431979859831e-07,MLT,OAS
6201,,,5.155747942486206e-08,MLT,PAK
6202,,,6.572351205174084e-10,MLT,PER
6203,,,2.139421980370633e-06,MLT,PHL
6204,,,1.9538022142688733e-06,MLT,POL
6205,,,5.7226774096278665e-06,MLT,PRT
6206,,,2.687450559666797e-11,MLT,PRY
6207,,,1.7442568056071287e-07,MLT,QAT
6208,,,9.33879264827062e-07,MLT,ROM
6209,,,1.381364963145057e-05,MLT,RUS
6210,,,0.000352205509167746,MLT,RWA
6211,,,2.323281586488295e-06,MLT,SAU
6212,,,1.1059121772785474e-07,MLT,SEN
6213,,,1.5386443244660629e-07,MLT,SER
6214,,,0.0001236729260592923,MLT,SGP
6215,,,9.227786271199131e-06,MLT,STP
6216,,,1.3788234624754847e-11,MLT,SUR
6217,,,1.6891385342328788e-07,MLT,SVK
6218,,,4.1884077460868075e-07,MLT,SVN
6219,,,1.3371375553929575e-06,MLT,SWE
6220,,,0.0001932293134927577,MLT,SWZ
6221,,,6.0236301643378055e-09,MLT,SYC
6222,,,0.0006143366727793932,MLT,TGO
6223,,,1.2346026745939074e-07,MLT,THA
6224,,,1.0075346886536408e-05,MLT,TUN
6225,,,4.1727082375739655e-05,MLT,TUR
6226,,,4.086037931885905e-11,MLT,URY
6227,,,4.1416469101474816e-06,MLT,USA
6228,,,1.9735160688729686e-11,MLT,UZB
6229,,,2.6671792148929395e-08,MLT,VNM
6230,,,0.004722524190042495,MLT,YEM
6231,,,3.3692890308675734e-08,MLT,ZAF
6232,,,9.745444783738289e-11,MLT,ZMB
6233,,,1.6196297640529994e-07,MLT,ZWE
6234,,,8.835068723083855e-12,MMR,MNG
6235,,,4.500719980925468e-06,MMR,MRT
6236,,,1.539642612539357e-10,MMR,MUS
6237,,,4.451200568262628e-12,MMR,MWI
6238,,,3.088343509999193e-05,MMR,MYS
6239,,,1.3352621881934167e-09,MMR,NGA
6240,,,2.3426429450743268e-06,MMR,NLD
6241,,,3.8661585407301486e-08,MMR,NOR
6242,,,1.660036791803144e-07,MMR,NZL
6243,,,1.709056805923439e-06,MMR,OAS
6244,,,1.720700520675525e-06,MMR,PAK
6245,,,2.6443222074084617e-09,MMR,PER
6246,,,5.3506161791770515e-06,MMR,PHL
6247,,,4.525073845391403e-07,MMR,POL
6248,,,1.4487948242658757e-08,MMR,PRT
6249,,,1.4974092864439506e-09,MMR,PRY
6250,,,4.6775802354789874e-07,MMR,QAT
6251,,,2.1579186255681812e-08,MMR,ROM
6252,,,1.12346106325162e-06,MMR,RUS
6253,,,0.010407155214064635,MMR,RWA
6254,,,4.3599552422471525e-07,MMR,SAU
6255,,,4.748251705580605e-08,MMR,SEN
6256,,,4.1338325744049395e-08,MMR,SER
6257,,,0.00014639871370426643,MMR,SGP
6258,,,2.9173442257254188e-05,MMR,SLV
6259,,,6.447031332676794e-06,MMR,SUR
6260,,,6.708071408272657e-10,MMR,SVK
6261,,,4.957398224405596e-08,MMR,SVN
6262,,,3.0719656463530756e-07,MMR,SWE
6263,,,4.110457550579442e-05,MMR,SWZ
6264,,,8.668053296597198e-07,MMR,SYC
6265,,,0.0003626388447297645,MMR,TGO
6266,,,0.0032396757596232315,MMR,THA
6267,,,2.1939434728904577e-10,MMR,TUN
6268,,,2.1014693927745705e-07,MMR,TUR
6269,,,6.216316603903766e-09,MMR,URY
6270,,,1.0869205227159255e-05,MMR,USA
6271,,,2.407519786686233e-05,MMR,UZB
6272,,,3.449811300599459e-05,MMR,VNM
6273,,,3.868724436048377e-05,MMR,YEM
6274,,,6.43167116889221e-08,MMR,ZAF
6275,,,2.3847710928661318e-11,MMR,ZMB
6276,,,5.539691740966639e-05,MMR,ZWE
6277,,,4.382401601772422e-06,MNG,MUS
6278,,,5.087762044439713e-09,MNG,MYS
6279,,,7.772285429647085e-09,MNG,NLD
6280,,,3.0682221250131833e-10,MNG,NOR
6281,,,1.1086799811710574e-09,MNG,NZL
6282,,,2.0345198869892608e-08,MNG,OAS
6283,,,1.8931691386101997e-05,MNG,PAK
6284,,,8.319814719066505e-12,MNG,PHL
6285,,,1.3922616171973594e-08,MNG,POL
6286,,,1.5217415738169488e-11,MNG,PRT
6287,,,0.0,MNG,QAT
6288,,,1.1653371085744842e-05,MNG,ROM
6289,,,3.63238126710645e-05,MNG,RUS
6290,,,1.555920742735248e-11,MNG,SAU
6291,,,1.2751939797663182e-05,MNG,SEN
6292,,,4.391646051348081e-05,MNG,SER
6293,,,4.902371032455659e-06,MNG,SGP
6294,,,1.5084170660792549e-06,MNG,SLV
6295,,,1.037934824148132e-10,MNG,SVK
6296,,,0.0004166769131733738,MNG,SVN
6297,,,2.651612715155523e-08,MNG,SWE
6298,,,4.661268323736325e-08,MNG,THA
6299,,,7.318263170118519e-08,MNG,TUR
6300,,,2.389909423602237e-05,MNG,URY
6301,,,4.5410886916298175e-07,MNG,USA
6302,,,7.343443953987113e-10,MNG,UZB
6303,,,0.0012384772689312182,MNG,VNM
6304,,,4.652773366659271e-12,MNG,ZAF
6305,,,0.0004987366924855873,MRT,MWI
6306,,,4.668543792295999e-08,MRT,MYS
6307,,,1.05834195886589e-05,MRT,NAM
6308,,,1.940677386686822e-07,MRT,NGA
6309,,,0.0005865090268476026,MRT,NIC
6310,,,1.3843250853409366e-07,MRT,NLD
6311,,,4.179981509038541e-08,MRT,NOR
6312,,,1.1328756749030407e-05,MRT,NZL
6313,,,6.357380432222063e-10,MRT,OAS
6314,,,0.0004722871442513374,MRT,PAK
6315,,,1.8730624129358718e-05,MRT,PER
6316,,,4.618882768157056e-17,MRT,PHL
6317,,,5.065542796538245e-07,MRT,POL
6318,,,2.662833828595224e-06,MRT,PRT
6319,,,5.390722526072807e-05,MRT,PRY
6320,,,1.1580534284652381e-05,MRT,QAT
6321,,,5.847015755609058e-06,MRT,ROM
6322,,,2.629605756726485e-06,MRT,RUS
6323,,,3.547226567447473e-08,MRT,SAU
6324,,,1.622240189786604e-05,MRT,SEN
6325,,,3.0160271314184713e-11,MRT,SER
6326,,,8.316791905019195e-06,MRT,SGP
6327,,,2.6165320102136803e-07,MRT,SVK
6328,,,3.212346054339496e-05,MRT,SVN
6329,,,2.43492873421879e-05,MRT,SWE
6330,,,2.1417474070259568e-06,MRT,SWZ
6331,,,1.8567474788194993e-07,MRT,TGO
6332,,,9.765775184290028e-08,MRT,THA
6333,,,4.945483982394759e-07,MRT,TUN
6334,,,1.3434589966110032e-05,MRT,TUR
6335,,,0.00015081981988133582,MRT,URY
6336,,,1.7273805503679632e-08,MRT,USA
6337,,,0.0068475360087945965,MRT,VNM
6338,,,3.751487511635355e-07,MRT,ZAF
6339,,,2.983255997513819e-05,MRT,ZMB
6340,,,4.4121480754820955e-09,MRT,ZWE
6341,,,1.0922507460936888e-08,MUS,MWI
6342,,,5.28543573992813e-07,MUS,MYS
6343,,,3.023376516846457e-07,MUS,NAM
6344,,,2.275694960968405e-09,MUS,NGA
6345,,,1.9452469714786992e-06,MUS,NIC
6346,,,3.951116585128573e-06,MUS,NLD
6347,,,1.2865962574226485e-08,MUS,NOR
6348,,,2.176287716988147e-06,MUS,NZL
6349,,,4.5357083293468105e-06,MUS,OAS
6350,,,1.7385875232043084e-07,MUS,PAK
6351,,,5.980548713078251e-10,MUS,PER
6352,,,3.084490341149874e-09,MUS,PHL
6353,,,1.0975264226629211e-07,MUS,POL
6354,,,1.393018831955476e-06,MUS,PRT
6355,,,8.536829177510173e-09,MUS,PRY
6356,,,1.0127945006285164e-09,MUS,QAT
6357,,,5.727386474945812e-08,MUS,ROM
6358,,,2.1820178561402204e-09,MUS,RUS
6359,,,1.911441665813093e-10,MUS,RWA
6360,,,8.489367215342492e-09,MUS,SAU
6361,,,5.331642443935098e-09,MUS,SEN
6362,,,1.4585986395200388e-09,MUS,SER
6363,,,5.634357736097928e-06,MUS,SGP
6364,,,4.34577163712226e-11,MUS,SUR
6365,,,9.268048954552832e-09,MUS,SVK
6366,,,1.6072138500495815e-08,MUS,SVN
6367,,,2.2404107710549772e-07,MUS,SWE
6368,,,2.4330041811905523e-05,MUS,SWZ
6369,,,0.0005106129752200989,MUS,SYC
6370,,,6.091554214794939e-07,MUS,TGO
6371,,,3.1063129706854454e-06,MUS,THA
6372,,,4.803619545157613e-08,MUS,TUN
6373,,,4.0835278347153457e-07,MUS,TUR
6374,,,0.0002015503160087661,MUS,URY
6375,,,6.085880945985115e-06,MUS,USA
6376,,,0.03962685362324103,MUS,VNM
6377,,,1.0072648701629428e-06,MUS,YEM
6378,,,0.00046632172880204054,MUS,ZAF
6379,,,6.029845724872445e-07,MUS,ZMB
6380,,,2.746374446096775e-08,MUS,ZWE
6381,,,4.643799716136213e-08,MWI,MYS
6382,,,2.7036447937848807e-08,MWI,NAM
6383,,,0.00019691348020285383,MWI,NGA
6384,,,1.8936757866902012e-06,MWI,NLD
6385,,,1.9847510416629532e-10,MWI,NOR
6386,,,9.494672880593463e-12,MWI,NZL
6387,,,3.344689113466408e-09,MWI,OAS
6388,,,3.661305757794501e-08,MWI,PAK
6389,,,4.6349939869220565e-10,MWI,PHL
6390,,,3.283279119680323e-08,MWI,POL
6391,,,9.199890513305498e-08,MWI,PRT
6392,,,0.0042829604895609,MWI,PRY
6393,,,2.055183001345699e-09,MWI,QAT
6394,,,8.023737565173953e-09,MWI,ROM
6395,,,4.4916436863146565e-07,MWI,RUS
6396,,,5.680237399017991e-07,MWI,RWA
6397,,,1.0660438518592071e-07,MWI,SAU
6398,,,7.284642957819006e-08,MWI,SEN
6399,,,3.16317381182445e-11,MWI,SER
6400,,,2.429002845527355e-08,MWI,SGP
6401,,,8.36834723726144e-12,MWI,SVK
6402,,,3.158250992675121e-07,MWI,SVN
6403,,,9.530491370388286e-08,MWI,SWE
6404,,,1.1074519084875063e-07,MWI,SWZ
6405,,,9.763418649642119e-11,MWI,SYC
6406,,,6.954560736600206e-10,MWI,THA
6407,,,1.6688522519471712e-08,MWI,TUN
6408,,,9.875623990088072e-08,MWI,TUR
6409,,,0.0012188776704826255,MWI,URY
6410,,,8.190970511394725e-07,MWI,USA
6411,,,0.0009218811932235847,MWI,VNM
6412,,,0.00029597188427868176,MWI,ZAF
6413,,,0.0005123000037019103,MWI,ZMB
6414,,,3.120848756736194e-05,MWI,ZWE
6415,,,2.4529844123270543e-07,MYS,NAM
6416,,,1.0065416103184924e-05,MYS,NGA
6417,,,2.2726828782747177e-08,MYS,NIC
6418,,,5.5584561121986497e-05,MYS,NLD
6419,,,9.80386146805598e-07,MYS,NOR
6420,,,8.636015064555324e-05,MYS,NZL
6421,,,0.001069332478010138,MYS,OAS
6422,,,4.377967215096096e-05,MYS,PAK
6423,,,1.1257220140524662e-06,MYS,PER
6424,,,0.00047418639855611886,MYS,PHL
6425,,,1.7625765054039452e-06,MYS,POL
6426,,,2.975200312681384e-07,MYS,PRT
6427,,,2.794518988280598e-09,MYS,PRY
6428,,,5.792419346026316e-06,MYS,QAT
6429,,,2.644817335286529e-07,MYS,ROM
6430,,,9.923864793945304e-06,MYS,RUS
6431,,,7.02326398033271e-08,MYS,RWA
6432,,,1.9202010208368886e-05,MYS,SAU
6433,,,2.9709478542511315e-07,MYS,SEN
6434,,,5.455011060475148e-09,MYS,SER
6435,,,0.014628697552570727,MYS,SGP
6436,,,1.180837570027559e-08,MYS,SLV
6437,,,2.6386557882218925e-06,MYS,STP
6438,,,1.9827946718794895e-08,MYS,SUR
6439,,,5.0788480127911324e-08,MYS,SVK
6440,,,1.0538428077321434e-06,MYS,SVN
6441,,,2.533877669865885e-06,MYS,SWE
6442,,,3.6907583079165007e-09,MYS,SWZ
6443,,,3.056934634282837e-06,MYS,SYC
6444,,,3.0301294372086582e-05,MYS,TGO
6445,,,0.0024265449958351037,MYS,THA
6446,,,5.719393048562383e-07,MYS,TUN
6447,,,1.3834555915446247e-05,MYS,TUR
6448,,,2.718260590455681e-08,MYS,URY
6449,,,0.0007497743346006663,MYS,USA
6450,,,8.194831662845793e-08,MYS,UZB
6451,,,6.770011866232491e-06,MYS,VCT
6452,,,0.0005042008400688262,MYS,VNM
6453,,,1.8078832636647598e-09,MYS,WSM
6454,,,0.0006814347704612238,MYS,YEM
6455,,,2.6094770246033067e-05,MYS,ZAF
6456,,,1.4508164214305753e-09,MYS,ZMB
6457,,,1.0922071475754019e-15,MYS,ZWE
6458,,,6.008734557488649e-07,NAM,NGA
6459,,,3.5258061082320955e-07,NAM,NIC
6460,,,9.390475032564224e-07,NAM,NLD
6461,,,4.2482159722717075e-08,NAM,NOR
6462,,,7.780584619564367e-10,NAM,NZL
6463,,,2.054088144062855e-09,NAM,OAS
6464,,,1.2211410633202264e-09,NAM,PAK
6465,,,0.0,NAM,PER
6466,,,1.193737448997315e-11,NAM,PHL
6467,,,1.6075607700888974e-08,NAM,POL
6468,,,1.5665736551012403e-07,NAM,PRT
6469,,,7.179087009535193e-08,NAM,PRY
6470,,,2.3209661979690486e-05,NAM,QAT
6471,,,1.4112344676016605e-05,NAM,ROM
6472,,,1.2779023178257328e-08,NAM,RUS
6473,,,2.7193511399754524e-10,NAM,RWA
6474,,,3.800489245865396e-09,NAM,SAU
6475,,,5.0108766132556566e-11,NAM,SEN
6476,,,4.644002574238193e-12,NAM,SER
6477,,,5.277796582986311e-08,NAM,SGP
6478,,,2.5785186467961075e-05,NAM,SUR
6479,,,5.553815450129192e-11,NAM,SVK
6480,,,2.2896642429320522e-11,NAM,SVN
6481,,,2.5189814702793472e-09,NAM,SWE
6482,,,3.253604275499738e-07,NAM,SWZ
6483,,,0.00030014783820456263,NAM,SYC
6484,,,3.7841674658556396e-05,NAM,TGO
6485,,,4.066118016211563e-08,NAM,THA
6486,,,3.933209059893434e-08,NAM,TUR
6487,,,2.2034753755977523e-08,NAM,URY
6488,,,1.2760497686889485e-06,NAM,USA
6489,,,6.742930280194531e-05,NAM,VCT
6490,,,0.0002689566086939301,NAM,VNM
6491,,,0.00960071949824109,NAM,ZAF
6492,,,0.00011465419734920393,NAM,ZMB
6493,,,5.960958155873045e-06,NAM,ZWE
6494,,,6.119794646548409e-06,NGA,NIC
6495,,,0.0009245950712961518,NGA,NLD
6496,,,2.78996523208314e-05,NGA,NOR
6497,,,3.869963878618297e-09,NGA,NZL
6498,,,6.207600734462744e-07,NGA,OAS
6499,,,4.053600466160233e-06,NGA,PAK
6500,,,1.7280692921405793e-06,NGA,PER
6501,,,6.008362307729605e-08,NGA,PHL
6502,,,4.468728331181302e-06,NGA,POL
6503,,,8.142195026103612e-06,NGA,PRT
6504,,,1.7730576453937652e-05,NGA,PRY
6505,,,4.5836702192487484e-11,NGA,QAT
6506,,,1.2944163864988878e-08,NGA,ROM
6507,,,6.677352328994453e-08,NGA,RUS
6508,,,0.00018041320040360117,NGA,RWA
6509,,,1.2476302056862767e-08,NGA,SAU
6510,,,4.502257969231008e-05,NGA,SEN
6511,,,0.0004955239116880178,NGA,SER
6512,,,3.6138263428991133e-06,NGA,SGP
6513,,,3.7307937759778257e-06,NGA,SLV
6514,,,4.0775385542934914e-05,NGA,STP
6515,,,1.8063955631166062e-06,NGA,SUR
6516,,,0.00016069183590459402,NGA,SVK
6517,,,7.879587529808321e-11,NGA,SVN
6518,,,9.066008468327943e-06,NGA,SWE
6519,,,0.049833304382107466,NGA,SWZ
6520,,,7.586251879128501e-05,NGA,SYC
6521,,,0.00036380468810979144,NGA,TGO
6522,,,7.678827064395902e-06,NGA,THA
6523,,,1.2828711163651537e-08,NGA,TUN
6524,,,8.344946426681917e-05,NGA,TUR
6525,,,5.9392535486948615e-06,NGA,URY
6526,,,0.00011643736922807139,NGA,USA
6527,,,1.6076306906986478e-06,NGA,VNM
6528,,,6.50940397872284e-07,NGA,YEM
6529,,,0.0002857023337076974,NGA,ZAF
6530,,,0.00011447028030442395,NGA,ZMB
6531,,,2.2129355585701647e-07,NGA,ZWE
6532,,,2.0721677405657806e-07,NIC,NLD
6533,,,6.425336026082593e-09,NIC,NOR
6534,,,8.222382721944268e-07,NIC,NZL
6535,,,1.366982699098504e-06,NIC,OAS
6536,,,6.207028497397109e-09,NIC,PAK
6537,,,4.2043052164336827e-07,NIC,PER
6538,,,2.3725789852054283e-09,NIC,PHL
6539,,,8.45883434682117e-09,NIC,POL
6540,,,5.2612416224538967e-08,NIC,PRT
6541,,,2.0739461308150883e-09,NIC,PRY
6542,,,3.0664280371035615e-11,NIC,ROM
6543,,,2.797792839034714e-07,NIC,RUS
6544,,,1.1086030462565005e-09,NIC,SAU
6545,,,2.0829549738436803e-05,NIC,SEN
6546,,,6.606571622871289e-10,NIC,SER
6547,,,2.2331521378097434e-10,NIC,SGP
6548,,,0.0037328185017117964,NIC,SLV
6549,,,7.681288186304457e-07,NIC,SUR
6550,,,2.4135198226807287e-10,NIC,SVK
6551,,,6.801493608864862e-13,NIC,SVN
6552,,,7.179856538017688e-08,NIC,SWE
6553,,,8.879877824254989e-10,NIC,TGO
6554,,,2.4283041194442296e-08,NIC,THA
6555,,,8.275810063149391e-14,NIC,TUN
6556,,,2.816103479222362e-08,NIC,TUR
6557,,,5.460986399443561e-09,NIC,URY
6558,,,0.0006840231732916887,NIC,USA
6559,,,0.0013029405000469793,NIC,VNM
6560,,,2.557475291070232e-09,NIC,ZAF
6561,,,0.001050255598649926,NLD,NOR
6562,,,1.5815904217488137e-05,NLD,NZL
6563,,,0.00027544023198399067,NLD,OAS
6564,,,7.801079540755885e-05,NLD,PAK
6565,,,1.826962953358919e-05,NLD,PER
6566,,,3.4443432866992395e-05,NLD,PHL
6567,,,0.001147811846577998,NLD,POL
6568,,,0.0002530056648984629,NLD,PRT
6569,,,1.8557145247566239e-06,NLD,PRY
6570,,,6.472012705827831e-06,NLD,QAT
6571,,,0.00016117220239709313,NLD,ROM
6572,,,0.0013134742080117394,NLD,RUS
6573,,,2.5554263789991656e-07,NLD,RWA
6574,,,1.4357058386797968e-05,NLD,SAU
6575,,,2.092682879716307e-05,NLD,SEN
6576,,,2.577638224626959e-05,NLD,SER
6577,,,0.0001551896896560621,NLD,SGP
6578,,,2.7760928120643564e-07,NLD,SLV
6579,,,2.1408515374371396e-07,NLD,STP
6580,,,4.807819939342158e-06,NLD,SUR
6581,,,6.547485959664609e-05,NLD,SVK
6582,,,3.1673223590745406e-05,NLD,SVN
6583,,,0.0009900289484188164,NLD,SWE
6584,,,2.477852670258738e-08,NLD,SWZ
6585,,,2.67191537782816e-07,NLD,SYC
6586,,,9.431236346667333e-06,NLD,TGO
6587,,,3.927706270641675e-05,NLD,THA
6588,,,1.2486487127430341e-05,NLD,TUN
6589,,,0.0003487963846445405,NLD,TUR
6590,,,5.655806819068444e-06,NLD,URY
6591,,,0.0016469928738255648,NLD,USA
6592,,,2.7547659603689307e-07,NLD,UZB
6593,,,1.351095448780807e-07,NLD,VCT
6594,,,5.1579351910811366e-05,NLD,VNM
6595,,,4.1152758313238065e-12,NLD,WSM
6596,,,0.0001305990830601074,NLD,YEM
6597,,,0.00012304833831745693,NLD,ZAF
6598,,,1.2073915060855876e-07,NLD,ZMB
6599,,,2.218967271782486e-08,NLD,ZWE
6600,,,5.094463910486135e-07,NOR,NZL
6601,,,1.152969500757463e-06,NOR,OAS
6602,,,6.277019187554236e-07,NOR,PAK
6603,,,1.2022767566016726e-07,NOR,PER
6604,,,2.943430503815836e-08,NOR,PHL
6605,,,0.0002663516811670182,NOR,POL
6606,,,2.2493540935425555e-05,NOR,PRT
6607,,,6.766617043500053e-10,NOR,PRY
6608,,,1.209584450366609e-08,NOR,QAT
6609,,,5.685512135891913e-06,NOR,ROM
6610,,,2.229465514412243e-05,NOR,RUS
6611,,,9.74829057630481e-10,NOR,RWA
6612,,,1.4084790596747777e-08,NOR,SAU
6613,,,1.1633076676785511e-07,NOR,SEN
6614,,,5.762274846000989e-07,NOR,SER
6615,,,1.3738799578782958e-05,NOR,SGP
6616,,,7.1564916812909034e-09,NOR,SLV
6617,,,3.7200945972339983e-06,NOR,STP
6618,,,2.171428258732365e-10,NOR,SUR
6619,,,1.235575844607022e-06,NOR,SVK
6620,,,3.302319219241972e-07,NOR,SVN
6621,,,0.008123304330044831,NOR,SWE
6622,,,3.553271559470983e-10,NOR,SWZ
6623,,,4.263519896852443e-09,NOR,SYC
6624,,,2.2106767732591536e-08,NOR,TGO
6625,,,2.9927336420543194e-06,NOR,THA
6626,,,1.7224589758616995e-07,NOR,TUN
6627,,,3.219952103651405e-05,NOR,TUR
6628,,,2.2218526217530358e-07,NOR,URY
6629,,,0.00010959424386237025,NOR,USA
6630,,,6.446462869553973e-11,NOR,UZB
6631,,,1.2179134663013388e-11,NOR,VCT
6632,,,1.0283387638398627e-06,NOR,VNM
6633,,,4.815962311238989e-13,NOR,WSM
6634,,,1.437567724673436e-06,NOR,YEM
6635,,,3.3574768395343973e-06,NOR,ZAF
6636,,,6.878762346105198e-10,NOR,ZMB
6637,,,1.164857084455899e-11,NOR,ZWE
6638,,,2.938603507463254e-05,NZL,OAS
6639,,,1.8022551638953187e-06,NZL,PAK
6640,,,1.2166396901028259e-06,NZL,PER
6641,,,1.1358486634845453e-05,NZL,PHL
6642,,,8.69465856749498e-07,NZL,POL
6643,,,2.1911417664426947e-07,NZL,PRT
6644,,,3.484436646680774e-10,NZL,PRY
6645,,,6.076746888751779e-07,NZL,QAT
6646,,,3.090860028532231e-08,NZL,ROM
6647,,,2.1969024622793827e-06,NZL,RUS
6648,,,6.455267095957787e-10,NZL,RWA
